,year,month,day,hour,Site Outdoor Air Drybulb Temperature(Environment),Site Outdoor Air Relative Humidity(Environment),Site Wind Speed(Environment),Site Wind Direction(Environment),Site Diffuse Solar Radiation Rate per Area(Environment),Site Direct Solar Radiation Rate per Area(Environment),Zone Thermostat Heating Setpoint Temperature(SPACE1-1),Zone Thermostat Cooling Setpoint Temperature(SPACE1-1),Zone Air Temperature(SPACE1-1),Zone Air Relative Humidity(SPACE1-1),Zone People Occupant Count(SPACE1-1),People Air Temperature(SPACE1-1 PEOPLE 1),Facility Total HVAC Electricity Demand Rate(Whole Building)
0,1997,1,1,0,1.8,95.25,4.1,265.0,0.0,0.0,22.0,22.0,21.86777455288924,37.32263890110944,0.0,0.0,777.61169188439
1,1997,1,1,0,3.6,95.5,4.1,240.0,0.0,0.0,21.0,24.0,21.03347594857306,39.08107467377515,0.0,0.0,737.61169188439
2,1997,1,1,0,5.4,95.75,4.1,215.0,0.0,0.0,19.0,26.0,19.58977287712626,42.30614677303609,0.0,0.0,737.6116918843901
3,1997,1,1,1,7.2,96.0,4.1,190.0,0.0,0.0,19.0,26.0,19.1154801453936,43.6039283692586,0.0,0.0,732.3192527363904
4,1997,1,1,1,7.2,96.0,4.35,197.5,0.0,0.0,22.0,23.0,20.84972413890168,39.21458056744446,0.0,0.0,737.6116918843901
5,1997,1,1,1,7.2,96.0,4.6,205.0,0.0,0.0,19.0,26.0,19.39792906940924,42.91338494910986,0.0,0.0,737.6116918843901
6,1997,1,1,1,7.2,96.0,4.85,212.5,0.0,0.0,15.0,30.0,18.54062884262963,45.30574937331291,0.0,0.0,737.6116918843901
7,1997,1,1,2,7.2,96.0,5.1,220.0,0.0,0.0,21.0,21.0,20.46809892567446,40.23501706147619,0.0,0.0,737.6116918843901
8,1997,1,1,2,7.2,96.0,4.975,220.0,0.0,0.0,20.0,25.0,20.02578835030011,41.32634961367398,0.0,0.0,737.6116918843901
9,1997,1,1,2,7.2,96.0,4.85,220.0,0.0,0.0,17.0,28.0,18.92166071979737,44.29730233633913,0.0,0.0,737.6116918843901
10,1997,1,1,2,7.2,96.0,4.725,220.0,0.0,0.0,21.0,21.0,20.48418990874209,40.25065455585565,0.0,0.0,737.6116918843901
11,1997,1,1,3,7.2,96.0,4.6,220.0,0.0,0.0,19.0,26.0,19.21524289299374,43.52596345147506,0.0,0.0,737.61169188439
12,1997,1,1,3,7.325,95.25,4.725,225.0,0.0,0.0,21.0,24.0,20.70372128904207,39.72041494198946,0.0,0.0,737.6116918843901
13,1997,1,1,3,7.45,94.5,4.85,230.0,0.0,0.0,22.0,22.0,21.6235649849511,37.56638567202531,0.0,0.0,737.6116918843901
14,1997,1,1,3,7.575,93.75,4.975,235.0,0.0,0.0,19.0,26.0,19.77814358855206,42.1449130694016,0.0,0.0,736.7421299271344
15,1997,1,1,4,7.7,93.0,5.1,240.0,0.0,0.0,20.0,25.0,19.98778737749502,41.58915616892204,0.0,0.0,737.6116918843901
16,1997,1,1,4,7.7,93.0,5.1,240.0,0.0,0.0,20.0,25.0,19.99969962244222,41.57494273732261,0.0,0.0,737.6116918843901
17,1997,1,1,4,7.7,93.0,5.1,240.0,0.0,0.0,22.0,22.0,21.24211425779701,38.53452631823846,0.0,0.0,737.6116918843901
18,1997,1,1,4,7.7,93.0,5.1,240.0,0.0,0.0,16.0,29.0,19.767497388686,42.25154338462005,0.0,0.0,729.1301476446918
19,1997,1,1,5,7.7,93.0,5.1,240.0,0.0,0.0,19.0,26.0,19.14329124926993,43.89645107147974,0.0,0.0,737.61169188439
20,1997,1,1,5,7.7,93.0,5.225,240.0,0.0,0.0,22.0,23.0,20.53623030626443,40.28459799129499,0.0,0.0,737.6116918843901
21,1997,1,1,5,7.7,93.0,5.35,240.0,0.0,0.0,18.0,27.0,19.19184865449143,43.79202746020118,0.0,0.0,737.61169188439
22,1997,1,1,5,7.7,93.0,5.475,240.0,0.0,0.0,21.0,21.0,20.69879628700163,39.89726644185703,0.0,0.0,737.6116918843901
23,1997,1,1,6,7.7,93.0,5.6,240.0,0.0,0.0,16.0,29.0,19.24549287576073,43.665027081332,0.0,0.0,737.61169188439
