time,Site Outdoor Air Drybulb Temperature(Environment),Site Outdoor Air Relative Humidity(Environment),Site Wind Speed(Environment),Site Direct Solar Radiation Rate per Area(Environment),Zone People Occupant Count(SPACE1-1),Zone Air Temperature(SPACE1-1),action
12.0,12.053235289683805,86.28674783809551,5.669529402723769,0.1830006465283367,0.0,21.17983831842201,15.0
18.75,-0.7412638664890396,58.86752870196717,6.162613875183293,0.2147406874775097,5.5,21.65233828240441,22.0
12.75,4.391101461676238,82.5400476530054,3.8759147782130583,0.0,4.4,21.982055841788647,21.0
9.5,0.0729399420352548,91.93833001235568,1.5549701192743342,0.377333218506179,0.0,20.854962296546088,15.0
9.75,22.277411753719377,78.1253919997746,0.4507181287787083,163.8130613209253,11.0,23.223975981076784,19.0
10.25,10.246900293955369,57.62017087938748,4.782937600542166,754.9187022204864,11.0,22.524242407230524,15.0
9.0,-5.302680065447849,74.33418375929679,7.132208203498158,357.6296856415776,0.0,22.26179072116665,15.0
12.25,0.8829149846415097,57.34699440079567,9.230953621701186,334.0860470883217,0.0,20.504712088105705,15.0
12.0,0.9418463711771076,45.49656485243766,4.189769053680201,721.2200801459919,0.0,22.05050308793981,16.0
16.5,4.574132900361784,92.94573788451731,3.618046572579437,0.0,11.0,21.57771412997681,22.0
11.25,1.0020039201073905,90.06209242293819,6.975980610957384,0.0,0.0,21.190229847383414,15.0
10.0,3.6874358073127143,48.12583411335463,9.76951808779166,710.3281151500554,0.0,23.04391834922697,15.0
8.75,17.612123460625096,58.95992003036674,5.036444409803782,129.15481988385292,0.0,21.044610435796912,15.0
8.25,-8.246068846015755,55.27475970929966,7.9735876183012495,389.18101447005847,11.0,21.459165912682423,22.0
12.5,7.003884007110449,58.34759715658218,3.442896071276448,0.1697209133901304,0.0,21.132353102015177,15.0
8.25,17.464164320898853,92.39157792030144,2.3555947101841723,0.1158884590496251,11.0,21.666621373072363,22.0
19.25,-0.8426732811175812,38.01506869141736,4.115805772914928,0.0028340732738337,1.1,21.75152521716649,22.0
21.0,10.72033093635144,42.93234440464489,2.797417992497877,0.2077607039224446,0.0,21.359025344935645,15.0
12.5,-1.7379798715572972,51.67452083018037,8.12535485368996,424.2087570880024,4.4,21.382425791549014,22.0
8.75,-5.110487165612806,64.39619488239315,2.921056245130147,214.03752199235288,0.0,20.41267075230277,15.0
10.75,-3.3606812826090247,65.0212983457637,9.247077033358254,9.691162644470433,11.0,21.17208321264293,22.0
12.5,-4.540890786684437,50.311996918280734,0.4520990507925282,824.2562411207391,4.4,25.830047590973518,22.0
8.75,3.90724910438807,89.77292006776645,6.9423610280488965,0.2782502428212455,11.0,21.233781699207427,22.0
20.0,1.204429715420306,47.18323398127037,3.664800077674776,0.2862486444166517,1.1,22.690964478522453,22.0
8.0,9.257051395833663,92.95755833146502,6.550205913212062,0.1875190639206777,0.0,21.35809456035563,22.0
12.0,11.380750172444214,57.036566075507736,3.992413846997936,184.9775978173225,0.0,22.33536585500201,15.0
20.25,-4.220476305823654,73.54035091443501,4.246556379198409,0.0,1.1,20.126888228464665,22.0
11.0,-1.835289548586783,86.81931671861693,9.522375226312084,0.5275916733688103,11.0,21.09566489119731,21.0
9.0,9.855814490022256,56.64093891295354,4.471533191639124,715.2681521316207,11.0,18.19836192717744,22.0
14.75,9.134510617752866,79.2825223556622,5.101563297356814,0.0872126322953218,11.0,22.64252918001072,22.0
11.75,3.500629800124324,60.32511143889332,7.677932121758307,814.1595236072003,0.0,18.608584551736115,22.0
9.75,8.942165173509563,103.2843998519289,5.840643431977081,671.6496124757368,11.0,20.238517876208704,21.0
10.0,-7.784343033874184,73.97420863512754,7.807015627317738,17.954166765490328,11.0,21.33781289867878,22.0
16.75,8.751297651417339,88.79142541826249,3.5631308894205924,23.15628318305617,11.0,22.62991593147077,22.0
14.75,-6.93302731271403,61.01554338474794,7.337772688831607,91.03675358499468,11.0,23.487525978535857,22.0
9.0,19.14776687862981,100.14310736299645,3.1026302660008875,0.0,11.0,22.853242860201547,22.0
11.75,15.896345330431624,63.21506530889434,1.0029209662094585,868.4013570530926,0.0,27.21778200121588,22.0
9.25,11.05288402916913,92.12312898499094,5.193759850135057,0.4601494729540066,11.0,21.605825517239,22.0
8.0,-0.5889182896096232,72.58219554700744,3.885477104886496,32.69013766524132,0.0,20.413451033644893,22.0
13.25,-0.1065466194257513,92.02059041458908,7.653856494261933,4.733495521071302,8.8,21.44867165353381,21.0
8.0,2.022038615240037,80.53784406073471,7.218999366758455,116.28231328891464,0.0,20.752511390397043,22.0
12.5,-2.477751348985062,82.84485121527435,9.535491793535948,0.6490773480600728,4.4,21.02091185727713,22.0
20.25,2.8149704554135697,87.897931098144,5.366205095205022,0.2534539717134408,1.1,20.30197163059089,22.0
8.0,6.014762006507114,65.1258921095955,9.15217938520699,243.6441280594877,0.0,21.580175311211345,22.0
12.25,2.743420023531773,47.18949039784982,3.9978023480129936,370.2876929211839,4.4,22.885003805532268,22.0
11.5,0.0950520166968178,56.1921179610388,6.125838714044183,307.1351868978103,8.8,19.2460481895018,22.0
12.5,22.23552110396106,94.24347502006474,4.175415130804983,6.18311946662624,4.4,23.45449023104909,22.0
9.25,23.22951309433292,88.91501294669433,3.470535860984804,0.0,11.0,22.250003867488843,22.0
11.5,7.557793354821206,68.07703506393236,8.938046630576796,11.907492288535654,8.8,22.12677774111553,15.0
9.75,-7.760747657702464,75.71015241966208,5.314317624023769,0.0,11.0,21.462580446936688,22.0
11.25,20.777783096017387,64.098250614141,4.171932289934958,0.1417391307790485,8.8,22.96280018191077,22.0
11.25,23.696023302103537,51.69838546745236,6.529851553352392,0.0,8.8,23.54372146951391,22.0
15.5,21.087681452707816,54.4486003980156,7.1539862275375805,0.013512012489201,11.0,23.528714294201095,22.0
11.75,5.567589444282495,51.18450508253532,2.869151161750983,812.6889582270144,8.8,20.03974589723914,22.0
9.25,7.502610525293631,39.60421124420756,8.667418136956677,731.990722378742,11.0,21.78564141487486,22.0
9.0,19.535272783723457,61.427543679746016,4.756758939599774,371.4664873426146,11.0,22.84714872018533,22.0
11.5,1.1489918144437403,96.3791686287554,2.837697214874668,0.0395221509234561,0.0,21.28733739066513,15.0
8.5,10.24580549143017,95.57244490523176,2.043641165957576,0.1245071158342571,11.0,21.05051246145236,22.0
8.25,-0.7138801811726873,63.78872877059322,4.91683704936462,524.416242902857,11.0,18.86253350683829,22.0
14.75,21.76608793705541,94.05748375613774,4.160773192566442,0.0747173974885039,11.0,23.632910646303195,22.0
10.0,21.57442988430984,77.93332812558198,4.079018275767976,3.22845692473606,11.0,23.08104391596484,22.0
20.75,17.8272802996622,67.08330115162997,9.3590459392597,0.0,1.1,21.91968761454216,21.0
9.0,4.937088807763118,74.79336822292655,2.223837786641459,0.2620694068592771,11.0,21.135921662594345,22.0
7.75,19.733109279936397,96.2364692476024,3.254972146601556,160.84654931824306,0.0,21.152333730919807,22.0
9.25,4.544750687841396,67.37410164137019,3.385070522399455,164.07964159814966,11.0,20.996261025168742,22.0
21.0,-0.9419142829335756,41.78447117042882,0.1508378836022844,0.0,1.1,20.897222683320148,22.0
12.0,-4.804101924026572,70.72745543554683,7.677651208018484,40.48323389195768,8.8,21.10703765345098,22.0
9.25,19.002154843186627,61.25397009155608,5.624176377815999,447.9466955476759,11.0,22.37286670143218,22.0
8.0,10.330152061850583,89.36993143249396,4.050766881356981,0.0,0.0,20.90511652332242,22.0
10.5,22.797153862611683,62.81867878747455,3.0866975998475,0.2723610841530758,0.0,23.67199528109412,22.0
9.75,5.80912986328254,71.31519988953522,2.984387762622856,0.0367458342199652,11.0,20.86535606397972,22.0
7.75,15.05924520138782,61.03644143365064,3.0543427623232025,0.0,0.0,20.56879798938029,22.0
9.0,6.315364882305437,55.91008861601323,8.641451598834191,582.9170701693131,11.0,20.697670202125657,22.0
7.75,15.07548790593441,96.04890122583453,4.715007643305076,0.0109070313754571,0.0,20.857250746702437,22.0
11.0,-12.922574495346826,57.344825947963095,2.9767396388431178,749.5378950456678,0.0,17.380108373825035,22.0
10.25,-10.134755264606778,75.24359962611382,0.9634650926608652,660.2020715048415,11.0,23.2979778968104,22.0
19.25,6.7049273912716165,95.70269807359011,6.464600898086276,0.0,1.1,20.581846990879704,20.0
9.5,25.468217435400824,57.744159677500186,2.2002415903883588,71.60189859492054,11.0,23.283726150062336,22.0
9.5,1.4738508880730696,82.86994821146854,4.62647828461914,0.0,0.0,21.097227510371624,15.0
18.75,-0.9727890183260808,89.57968853533487,5.3608874758568605,0.0,5.5,23.285883643586395,22.0
21.0,1.853841064586417,62.10257045608085,4.749843366824869,0.4872116456073933,1.1,20.34254070440739,19.0
8.5,16.574403357714143,58.92163057658027,3.3872683716977274,0.107126432412498,11.0,21.53913408126742,21.0
8.75,15.75092041485046,59.82475835626565,4.435317012552827,0.0,0.0,21.49919237465844,17.0
7.75,21.60420359897796,95.72648869223424,2.093061628451271,29.137523270958663,0.0,21.397816721439348,22.0
8.75,23.440439736975303,80.32018672075588,3.4629396686119933,136.26843833203594,11.0,22.091470206945782,22.0
9.0,19.8226210079068,93.7385973671222,2.737249442381253,196.39994007124295,11.0,22.927192313355096,21.0
8.75,10.780317329823651,92.3151649862013,4.656841414893586,0.0900600206446386,0.0,21.094898228882293,15.0
10.0,0.1391591943847372,72.25759851150033,2.790617997957995,467.0520206181171,0.0,22.778671513597367,15.0
20.5,-2.4486196616499525,50.03562725194629,3.596882029187777,0.0,1.1,20.43301978393012,22.0
11.0,11.545936466336206,85.97855269789353,4.424753949071766,0.0,11.0,23.21784474284389,21.0
19.5,-0.6431941762909184,92.14086919710104,5.150177176879843,0.0,1.1,22.48192691064757,22.0
10.25,21.653779580394907,92.91315899277048,3.664987162224775,3.106406074873466,11.0,23.21364687794391,21.0
16.75,-3.422035232036878,83.12051072752091,8.65330494928569,0.0,11.0,21.11851715706401,22.0
14.0,12.201529670361737,52.787149981357466,0.0,858.163768910927,0.0,25.396583432669686,22.0
8.25,-0.4330042983036228,58.23483968109056,0.8626367373580948,428.3263590384784,11.0,21.342440014615374,21.0
18.5,5.226771911978617,33.89399407036479,5.269744286914707,0.118256574592603,5.5,23.15876237983243,21.0
20.75,6.1459334582864455,54.810452292300205,2.830513842120053,0.0,0.0,20.310506503562465,15.0
13.25,-0.2638868029524179,53.006107269423,7.400152876553941,615.0369209342354,0.0,22.021137744136123,15.0
11.25,-8.296021174797666,41.18243461579673,0.0051849455660692,806.0157997832187,0.0,18.88034504196375,22.0
10.5,21.71058894725647,66.8849602690297,6.62950949595113,0.0,11.0,23.25723162046909,22.0
12.75,6.1237915459830585,48.1005428375266,3.0324317596163266,828.9952236757733,0.0,24.237546184073874,22.0
8.75,20.98383774230307,55.17775829418935,4.526758739851603,730.5722967857706,0.0,14.56921722957118,22.0
8.25,16.845799587124077,61.74206756995994,5.648148456091546,486.1253587181317,11.0,22.57892922090921,16.0
9.75,10.649603577437617,92.47586993337389,5.526127680500383,0.2159854179252117,0.0,21.83044301449636,16.0
20.0,0.6541861393114186,42.96154759330028,0.0,0.2159489057136061,0.0,20.89966315106985,15.0
10.0,8.733354406501261,29.34410190232001,6.20646206344824,771.231304698514,11.0,26.12734531251689,22.0
14.25,21.893715223133565,94.29192565488724,4.450773655754191,0.4207598641882493,11.0,23.07178479363437,22.0
7.75,17.82832565233638,83.9099631364771,0.5692969507712635,377.1664370098312,0.0,20.918810632735006,22.0
9.0,22.62905417539919,88.81009859372415,3.836947928243129,0.0249521077096077,11.0,21.66055492965013,22.0
9.25,-6.124369808465657,75.53048273717002,6.309334913862681,617.3424582999569,11.0,21.24411288357941,22.0
19.0,5.974796557137483,22.962382786714937,1.5220889242791806,0.1345457497596463,5.5,23.538488234381592,22.0
9.75,-6.730685404604435,49.88089232174295,9.614865605374924,737.4980087225196,11.0,18.628418110610784,22.0
19.25,0.8165698542173268,45.247200775724174,2.7051353842819124,0.0212568662254986,1.1,23.48123068912858,22.0
8.25,-7.352732335799173,79.62345400213833,2.0497651243535,27.673180312717783,11.0,20.90635187462065,22.0
10.75,-6.477579684918352,73.53275052928089,5.056576715049216,0.0497887553812696,11.0,21.49199968099776,22.0
12.75,0.9063135647992796,51.88403609816891,6.240711707102854,361.7883986889555,0.0,19.51303103274797,22.0
20.25,8.282917205869618,66.2260016351275,6.481241213665771,0.2994146956551708,1.1,20.31305818785845,22.0
9.25,-5.41040027936048,74.21120783203742,7.248518131849806,403.6011643779703,0.0,20.417706680145407,15.0
15.5,10.603049319692117,76.82282348203049,5.558057231497772,0.2262514633717845,0.0,20.822863917583,15.0
13.0,15.71576209518437,67.49803929145762,4.294191501429103,0.008356506090575,0.0,22.88914567997168,15.0
19.25,11.512971887927987,51.70788354508697,4.760051569520685,0.0347306348579417,1.1,22.18744341505816,22.0
9.0,-9.34373005026576,47.95761597693963,6.421303387681296,542.2489918265962,11.0,23.441652101619955,22.0
9.0,23.534509263346763,79.95770249155412,3.598141271024617,182.244914312342,11.0,22.541628668207096,21.0
7.75,16.006879179308623,72.89520828279579,2.7442173991209127,346.2309639476084,0.0,20.708866601469897,22.0
14.75,0.7966775217867831,67.48130581068754,6.505673152156333,124.91630976378306,11.0,21.525564401974563,21.0
9.25,21.09862862458084,56.103610147645554,3.0016625704187403,100.97652510126544,11.0,22.45722800821933,22.0
8.25,24.7309078022231,66.04355995399067,7.311442397675065,0.0509212560095666,11.0,21.66273670890427,22.0
11.5,10.15543223638426,53.65594262806241,7.473687240832332,0.0859768684795879,8.8,22.389737288659536,21.0
9.75,-9.481051736154994,72.7600685039973,6.065378393474887,643.2588622558847,11.0,21.45260568870413,22.0
8.0,-4.439977121160946,35.11424574796825,0.0,234.41234399599156,0.0,20.52179473453337,22.0
17.75,9.087751054700346,96.78007057470896,7.380617489174464,0.1745059449782075,11.0,22.2971346591817,18.0
10.0,7.588902176455641,49.04544142974423,3.728778362426695,422.2369914485582,11.0,18.674885808647204,22.0
10.5,21.32930341966997,93.48592575158264,4.336969618892108,0.0,11.0,22.32783064064612,22.0
8.0,17.69156024943419,93.7283586658173,0.0,46.04242440165415,0.0,21.125661862119177,22.0
8.75,23.3851692087294,80.69905459685964,3.380251161185315,136.4452027931011,11.0,22.17474470982405,21.0
8.0,3.2656541423690424,92.25545720223909,7.548940304832748,0.1207271614863089,0.0,20.998522408689382,22.0
10.75,-3.5076408188402235,66.40916318092702,6.174276787809256,88.91637037032687,11.0,20.978105405559493,22.0
10.25,-8.313299767585796,60.39361745910911,5.401710332834794,478.3740369187517,11.0,23.590500520216,22.0
14.25,5.877662017424918,60.16575559650296,6.283715156090647,0.1497619910261655,11.0,22.06289028629051,21.0
8.75,10.879042891990894,89.15429518032934,1.6717312983826789,151.54864262620015,11.0,22.01762274529528,22.0
13.0,6.709068237244413,56.89433125806749,4.211995837821783,271.8188464877771,4.4,23.355464384455573,15.0
16.75,-1.1164260087837514,85.90351606655585,5.312801324676909,33.66185369880028,11.0,22.63061313102052,21.0
10.75,2.154650853986414,45.96074618462594,10.05512716339144,773.4650463768575,0.0,20.58831170622704,15.0
7.75,21.129691095770315,95.36499065078482,1.9026516535078943,0.0683587611190644,0.0,21.072688517231004,22.0
19.25,5.0781474894728,39.74456960566408,2.9769704090183438,0.0593892164733477,0.0,21.71783997449172,15.0
9.0,23.132546305466647,75.37012105410605,4.585389931587799,558.1686601291445,11.0,21.644601050619315,22.0
9.0,4.130719723587929,59.03209813126945,3.4001864087249167,0.0,11.0,21.150153921547165,22.0
10.75,5.2008897962323415,43.7718327631534,0.0,781.6063484383482,11.0,23.87251525111469,22.0
8.0,2.635396732282013,93.05208925158344,7.976266267213647,0.1848390160268917,0.0,21.148777204316485,22.0
12.0,8.977307570149229,55.695936685605815,1.2573227719605764,797.1109459292423,0.0,25.35170395442406,22.0
19.75,0.0458216956784705,95.52762803689522,6.36185940885914,0.2222400670930833,1.1,20.30877855898448,21.0
15.5,-4.407637934701537,84.18147549770235,5.864356400714205,0.4714221209592651,11.0,20.8121659176206,22.0
11.75,-2.635408556660965,50.39524386214271,5.625587536554238,334.59966692354243,8.8,23.47269646998648,22.0
15.75,6.617670110331179,83.2850965055302,7.239271277645334,0.0,11.0,21.656913795427418,22.0
9.5,-17.73734271818011,74.18992545255531,2.036922422549109,739.3726103468122,0.0,19.620291043259744,22.0
9.75,1.4696602289870015,41.86216429027003,3.8525266543790497,759.9046218034142,11.0,24.16271443224613,22.0
8.0,12.651804068398096,83.459742196947,5.954110718628965,0.0265235219971107,0.0,20.859420630341926,22.0
8.5,10.774723679647876,95.40711964687615,2.690998919669679,0.2139310247391123,11.0,21.44236096858676,22.0
15.5,22.309187132182224,97.48123315108568,1.0394159454539822,0.0,11.0,23.663043196976652,22.0
9.0,-7.700324689601882,77.49412945038785,5.3421905418880575,147.7085023599052,11.0,22.01783569096743,22.0
9.75,8.059953385303903,34.139252467376544,3.865790411593754,697.7868627587618,11.0,24.29580852269244,22.0
9.5,12.943417911353473,87.61958357978544,5.502873461656409,0.2485104590497712,11.0,22.671387523686924,22.0
