,time,Site Outdoor Air Drybulb Temperature(Environment),Site Outdoor Air Relative Humidity(Environment),Site Wind Speed(Environment),Site Direct Solar Radiation Rate per Area(Environment),Zone People Occupant Count(SPACE1-1),Zone Air Temperature(SPACE1-1),action,overhead
25,8.5,-3.1290649069819736,72.96499185718464,6.429450927646412,0.24331674595925734,11.0,21.475309359712327,15.0,0.675966
26,8.5,-3.1290649069819736,72.96499185718464,6.429450927646412,0.24331674595925734,11.0,21.475309359712327,18.0,0.67584
27,8.5,-3.1290649069819736,72.96499185718464,6.429450927646412,0.24331674595925734,11.0,21.475309359712327,15.0,0.682307
28,8.5,-3.1290649069819736,72.96499185718464,6.429450927646412,0.24331674595925734,11.0,21.475309359712327,18.0,0.677425
29,8.5,-3.1290649069819736,72.96499185718464,6.429450927646412,0.24331674595925734,11.0,21.475309359712327,15.0,0.680819
0,21.0,8.898552766200131,61.7456185950522,3.680254909400256,0.0,1.1,23.771468786767134,22,4e-06
1,21.0,8.898552766200131,61.7456185950522,3.680254909400256,0.0,1.1,23.771468786767134,22,1e-06
2,21.0,8.898552766200131,61.7456185950522,3.680254909400256,0.0,1.1,23.771468786767134,22,1e-06
3,21.0,8.898552766200131,61.7456185950522,3.680254909400256,0.0,1.1,23.771468786767134,22,1e-06
4,21.0,8.898552766200131,61.7456185950522,3.680254909400256,0.0,1.1,23.771468786767134,22,1e-06
5,21.0,8.898552766200131,61.7456185950522,3.680254909400256,0.0,1.1,23.771468786767134,22,0.0
6,21.0,8.898552766200131,61.7456185950522,3.680254909400256,0.0,1.1,23.771468786767134,22,1e-06
7,21.0,8.898552766200131,61.7456185950522,3.680254909400256,0.0,1.1,23.771468786767134,22,1e-06
8,21.0,8.898552766200131,61.7456185950522,3.680254909400256,0.0,1.1,23.771468786767134,22,0.0
9,21.0,8.898552766200131,61.7456185950522,3.680254909400256,0.0,1.1,23.771468786767134,22,1e-06
10,21.0,8.898552766200131,61.7456185950522,3.680254909400256,0.0,1.1,23.771468786767134,22,1e-06
11,21.0,8.898552766200131,61.7456185950522,3.680254909400256,0.0,1.1,23.771468786767134,22,1e-06
12,21.0,8.898552766200131,61.7456185950522,3.680254909400256,0.0,1.1,23.771468786767134,22,1e-06
13,21.0,8.898552766200131,61.7456185950522,3.680254909400256,0.0,1.1,23.771468786767134,22,1e-06
14,21.0,8.898552766200131,61.7456185950522,3.680254909400256,0.0,1.1,23.771468786767134,22,1e-06
15,21.0,8.898552766200131,61.7456185950522,3.680254909400256,0.0,1.1,23.771468786767134,22,1e-06
16,21.0,8.898552766200131,61.7456185950522,3.680254909400256,0.0,1.1,23.771468786767134,22,1e-06
17,21.0,8.898552766200131,61.7456185950522,3.680254909400256,0.0,1.1,23.771468786767134,22,1e-06
18,21.0,8.898552766200131,61.7456185950522,3.680254909400256,0.0,1.1,23.771468786767134,22,1e-06
19,21.0,8.898552766200131,61.7456185950522,3.680254909400256,0.0,1.1,23.771468786767134,22,1e-06
20,21.0,8.898552766200131,61.7456185950522,3.680254909400256,0.0,1.1,23.771468786767134,22,1e-06
21,21.0,8.898552766200131,61.7456185950522,3.680254909400256,0.0,1.1,23.771468786767134,22,0.0
22,21.0,8.898552766200131,61.7456185950522,3.680254909400256,0.0,1.1,23.771468786767134,22,1e-06
23,21.0,8.898552766200131,61.7456185950522,3.680254909400256,0.0,1.1,23.771468786767134,22,1e-06
24,21.0,8.898552766200131,61.7456185950522,3.680254909400256,0.0,1.1,23.771468786767134,22,1e-06
25,21.0,8.898552766200131,61.7456185950522,3.680254909400256,0.0,1.1,23.771468786767134,22,1e-06
26,21.0,8.898552766200131,61.7456185950522,3.680254909400256,0.0,1.1,23.771468786767134,22,1e-06
27,21.0,8.898552766200131,61.7456185950522,3.680254909400256,0.0,1.1,23.771468786767134,22,1e-06
28,21.0,8.898552766200131,61.7456185950522,3.680254909400256,0.0,1.1,23.771468786767134,22,0.0
29,21.0,8.898552766200131,61.7456185950522,3.680254909400256,0.0,1.1,23.771468786767134,22,1e-06
0,19.0,-7.22898951938937,40.322858903788386,3.5846556006184165,0.1291250195631207,5.5,21.637420819671902,19.0,0.672997
1,19.0,-7.22898951938937,40.322858903788386,3.5846556006184165,0.1291250195631207,5.5,21.637420819671902,20.0,0.673879
2,19.0,-7.22898951938937,40.322858903788386,3.5846556006184165,0.1291250195631207,5.5,21.637420819671902,20.0,0.678346
3,19.0,-7.22898951938937,40.322858903788386,3.5846556006184165,0.1291250195631207,5.5,21.637420819671902,17.0,0.694813
4,19.0,-7.22898951938937,40.322858903788386,3.5846556006184165,0.1291250195631207,5.5,21.637420819671902,19.0,0.682315
5,19.0,-7.22898951938937,40.322858903788386,3.5846556006184165,0.1291250195631207,5.5,21.637420819671902,22.0,0.70052
6,19.0,-7.22898951938937,40.322858903788386,3.5846556006184165,0.1291250195631207,5.5,21.637420819671902,22.0,0.687292
7,19.0,-7.22898951938937,40.322858903788386,3.5846556006184165,0.1291250195631207,5.5,21.637420819671902,19.0,0.678366
8,19.0,-7.22898951938937,40.322858903788386,3.5846556006184165,0.1291250195631207,5.5,21.637420819671902,18.0,0.679081
9,19.0,-7.22898951938937,40.322858903788386,3.5846556006184165,0.1291250195631207,5.5,21.637420819671902,15.0,0.683219
10,19.0,-7.22898951938937,40.322858903788386,3.5846556006184165,0.1291250195631207,5.5,21.637420819671902,21.0,0.683262
11,19.0,-7.22898951938937,40.322858903788386,3.5846556006184165,0.1291250195631207,5.5,21.637420819671902,21.0,0.687943
12,19.0,-7.22898951938937,40.322858903788386,3.5846556006184165,0.1291250195631207,5.5,21.637420819671902,16.0,0.679319
13,19.0,-7.22898951938937,40.322858903788386,3.5846556006184165,0.1291250195631207,5.5,21.637420819671902,20.0,0.691879
14,19.0,-7.22898951938937,40.322858903788386,3.5846556006184165,0.1291250195631207,5.5,21.637420819671902,19.0,0.676438
15,19.0,-7.22898951938937,40.322858903788386,3.5846556006184165,0.1291250195631207,5.5,21.637420819671902,21.0,0.679682
16,19.0,-7.22898951938937,40.322858903788386,3.5846556006184165,0.1291250195631207,5.5,21.637420819671902,18.0,0.671138
17,19.0,-7.22898951938937,40.322858903788386,3.5846556006184165,0.1291250195631207,5.5,21.637420819671902,20.0,0.674229
18,19.0,-7.22898951938937,40.322858903788386,3.5846556006184165,0.1291250195631207,5.5,21.637420819671902,19.0,0.680927
19,19.0,-7.22898951938937,40.322858903788386,3.5846556006184165,0.1291250195631207,5.5,21.637420819671902,16.0,0.684844
20,19.0,-7.22898951938937,40.322858903788386,3.5846556006184165,0.1291250195631207,5.5,21.637420819671902,16.0,0.68152
21,19.0,-7.22898951938937,40.322858903788386,3.5846556006184165,0.1291250195631207,5.5,21.637420819671902,21.0,0.67822
22,19.0,-7.22898951938937,40.322858903788386,3.5846556006184165,0.1291250195631207,5.5,21.637420819671902,22.0,0.676036
23,19.0,-7.22898951938937,40.322858903788386,3.5846556006184165,0.1291250195631207,5.5,21.637420819671902,16.0,0.684766
24,19.0,-7.22898951938937,40.322858903788386,3.5846556006184165,0.1291250195631207,5.5,21.637420819671902,17.0,0.676931
25,19.0,-7.22898951938937,40.322858903788386,3.5846556006184165,0.1291250195631207,5.5,21.637420819671902,20.0,0.683869
26,19.0,-7.22898951938937,40.322858903788386,3.5846556006184165,0.1291250195631207,5.5,21.637420819671902,22.0,0.68078
27,19.0,-7.22898951938937,40.322858903788386,3.5846556006184165,0.1291250195631207,5.5,21.637420819671902,17.0,0.678141
28,19.0,-7.22898951938937,40.322858903788386,3.5846556006184165,0.1291250195631207,5.5,21.637420819671902,18.0,0.673561
29,19.0,-7.22898951938937,40.322858903788386,3.5846556006184165,0.1291250195631207,5.5,21.637420819671902,15.0,0.671173
0,7.75,0.07789523117417296,76.04573983294681,2.220819157206468,579.7146865372115,0.0,36.367939441012616,22,4e-06
1,7.75,0.07789523117417296,76.04573983294681,2.220819157206468,579.7146865372115,0.0,36.367939441012616,22,1e-06
2,7.75,0.07789523117417296,76.04573983294681,2.220819157206468,579.7146865372115,0.0,36.367939441012616,22,1e-06
3,7.75,0.07789523117417296,76.04573983294681,2.220819157206468,579.7146865372115,0.0,36.367939441012616,22,1e-06
4,7.75,0.07789523117417296,76.04573983294681,2.220819157206468,579.7146865372115,0.0,36.367939441012616,22,1e-06
5,7.75,0.07789523117417296,76.04573983294681,2.220819157206468,579.7146865372115,0.0,36.367939441012616,22,1e-06
6,7.75,0.07789523117417296,76.04573983294681,2.220819157206468,579.7146865372115,0.0,36.367939441012616,22,0.0
7,7.75,0.07789523117417296,76.04573983294681,2.220819157206468,579.7146865372115,0.0,36.367939441012616,22,1e-06
8,7.75,0.07789523117417296,76.04573983294681,2.220819157206468,579.7146865372115,0.0,36.367939441012616,22,1e-06
9,7.75,0.07789523117417296,76.04573983294681,2.220819157206468,579.7146865372115,0.0,36.367939441012616,22,1e-06
10,7.75,0.07789523117417296,76.04573983294681,2.220819157206468,579.7146865372115,0.0,36.367939441012616,22,1e-06
11,7.75,0.07789523117417296,76.04573983294681,2.220819157206468,579.7146865372115,0.0,36.367939441012616,22,0.0
12,7.75,0.07789523117417296,76.04573983294681,2.220819157206468,579.7146865372115,0.0,36.367939441012616,22,0.0
13,7.75,0.07789523117417296,76.04573983294681,2.220819157206468,579.7146865372115,0.0,36.367939441012616,22,0.0
14,7.75,0.07789523117417296,76.04573983294681,2.220819157206468,579.7146865372115,0.0,36.367939441012616,22,0.0
15,7.75,0.07789523117417296,76.04573983294681,2.220819157206468,579.7146865372115,0.0,36.367939441012616,22,1e-06
16,7.75,0.07789523117417296,76.04573983294681,2.220819157206468,579.7146865372115,0.0,36.367939441012616,22,1e-06
17,7.75,0.07789523117417296,76.04573983294681,2.220819157206468,579.7146865372115,0.0,36.367939441012616,22,0.0
18,7.75,0.07789523117417296,76.04573983294681,2.220819157206468,579.7146865372115,0.0,36.367939441012616,22,1e-06
19,7.75,0.07789523117417296,76.04573983294681,2.220819157206468,579.7146865372115,0.0,36.367939441012616,22,1e-06
20,7.75,0.07789523117417296,76.04573983294681,2.220819157206468,579.7146865372115,0.0,36.367939441012616,22,1e-06
21,7.75,0.07789523117417296,76.04573983294681,2.220819157206468,579.7146865372115,0.0,36.367939441012616,22,1e-06
22,7.75,0.07789523117417296,76.04573983294681,2.220819157206468,579.7146865372115,0.0,36.367939441012616,22,0.0
23,7.75,0.07789523117417296,76.04573983294681,2.220819157206468,579.7146865372115,0.0,36.367939441012616,22,0.0
24,7.75,0.07789523117417296,76.04573983294681,2.220819157206468,579.7146865372115,0.0,36.367939441012616,22,1e-06
25,7.75,0.07789523117417296,76.04573983294681,2.220819157206468,579.7146865372115,0.0,36.367939441012616,22,1e-06
26,7.75,0.07789523117417296,76.04573983294681,2.220819157206468,579.7146865372115,0.0,36.367939441012616,22,1e-06
27,7.75,0.07789523117417296,76.04573983294681,2.220819157206468,579.7146865372115,0.0,36.367939441012616,22,1e-06
28,7.75,0.07789523117417296,76.04573983294681,2.220819157206468,579.7146865372115,0.0,36.367939441012616,22,1e-06
29,7.75,0.07789523117417296,76.04573983294681,2.220819157206468,579.7146865372115,0.0,36.367939441012616,22,0.0
0,19.0,13.832114955658035,57.43621121720355,2.961793145487629,1.6260179596271802,0.0,20.444096339682922,16.0,0.562319
1,19.0,13.832114955658035,57.43621121720355,2.961793145487629,1.6260179596271802,0.0,20.444096339682922,18.0,0.562559
2,19.0,13.832114955658035,57.43621121720355,2.961793145487629,1.6260179596271802,0.0,20.444096339682922,15.0,0.560102
3,19.0,13.832114955658035,57.43621121720355,2.961793145487629,1.6260179596271802,0.0,20.444096339682922,15.0,0.560092
4,19.0,13.832114955658035,57.43621121720355,2.961793145487629,1.6260179596271802,0.0,20.444096339682922,17.0,0.557619
5,19.0,13.832114955658035,57.43621121720355,2.961793145487629,1.6260179596271802,0.0,20.444096339682922,15.0,0.562689
6,19.0,13.832114955658035,57.43621121720355,2.961793145487629,1.6260179596271802,0.0,20.444096339682922,16.0,0.56107
7,19.0,13.832114955658035,57.43621121720355,2.961793145487629,1.6260179596271802,0.0,20.444096339682922,15.0,0.562356
8,19.0,13.832114955658035,57.43621121720355,2.961793145487629,1.6260179596271802,0.0,20.444096339682922,21.0,0.555535
9,19.0,13.832114955658035,57.43621121720355,2.961793145487629,1.6260179596271802,0.0,20.444096339682922,17.0,0.56863
10,19.0,13.832114955658035,57.43621121720355,2.961793145487629,1.6260179596271802,0.0,20.444096339682922,19.0,0.56346
11,19.0,13.832114955658035,57.43621121720355,2.961793145487629,1.6260179596271802,0.0,20.444096339682922,17.0,0.561981
12,19.0,13.832114955658035,57.43621121720355,2.961793145487629,1.6260179596271802,0.0,20.444096339682922,17.0,0.563301
13,19.0,13.832114955658035,57.43621121720355,2.961793145487629,1.6260179596271802,0.0,20.444096339682922,19.0,0.562328
14,19.0,13.832114955658035,57.43621121720355,2.961793145487629,1.6260179596271802,0.0,20.444096339682922,16.0,0.567856
15,19.0,13.832114955658035,57.43621121720355,2.961793145487629,1.6260179596271802,0.0,20.444096339682922,15.0,0.570537
16,19.0,13.832114955658035,57.43621121720355,2.961793145487629,1.6260179596271802,0.0,20.444096339682922,16.0,0.565816
17,19.0,13.832114955658035,57.43621121720355,2.961793145487629,1.6260179596271802,0.0,20.444096339682922,15.0,0.5604
18,19.0,13.832114955658035,57.43621121720355,2.961793145487629,1.6260179596271802,0.0,20.444096339682922,16.0,0.563081
19,19.0,13.832114955658035,57.43621121720355,2.961793145487629,1.6260179596271802,0.0,20.444096339682922,17.0,0.55972
20,19.0,13.832114955658035,57.43621121720355,2.961793145487629,1.6260179596271802,0.0,20.444096339682922,17.0,0.562613
21,19.0,13.832114955658035,57.43621121720355,2.961793145487629,1.6260179596271802,0.0,20.444096339682922,17.0,0.571114
22,19.0,13.832114955658035,57.43621121720355,2.961793145487629,1.6260179596271802,0.0,20.444096339682922,17.0,0.570931
23,19.0,13.832114955658035,57.43621121720355,2.961793145487629,1.6260179596271802,0.0,20.444096339682922,15.0,0.572644
24,19.0,13.832114955658035,57.43621121720355,2.961793145487629,1.6260179596271802,0.0,20.444096339682922,16.0,0.562581
25,19.0,13.832114955658035,57.43621121720355,2.961793145487629,1.6260179596271802,0.0,20.444096339682922,17.0,0.568545
26,19.0,13.832114955658035,57.43621121720355,2.961793145487629,1.6260179596271802,0.0,20.444096339682922,18.0,0.559895
27,19.0,13.832114955658035,57.43621121720355,2.961793145487629,1.6260179596271802,0.0,20.444096339682922,21.0,0.563393
28,19.0,13.832114955658035,57.43621121720355,2.961793145487629,1.6260179596271802,0.0,20.444096339682922,20.0,0.575463
29,19.0,13.832114955658035,57.43621121720355,2.961793145487629,1.6260179596271802,0.0,20.444096339682922,17.0,0.591253
0,9.25,4.62393890792689,85.46291028964272,9.426928393749323,0.019664043183993382,11.0,20.76518992503452,18.0,0.669743
1,9.25,4.62393890792689,85.46291028964272,9.426928393749323,0.019664043183993382,11.0,20.76518992503452,15.0,0.665847
2,9.25,4.62393890792689,85.46291028964272,9.426928393749323,0.019664043183993382,11.0,20.76518992503452,21.0,0.667993
3,9.25,4.62393890792689,85.46291028964272,9.426928393749323,0.019664043183993382,11.0,20.76518992503452,16.0,0.698385
4,9.25,4.62393890792689,85.46291028964272,9.426928393749323,0.019664043183993382,11.0,20.76518992503452,18.0,0.658297
5,9.25,4.62393890792689,85.46291028964272,9.426928393749323,0.019664043183993382,11.0,20.76518992503452,16.0,0.65549
6,9.25,4.62393890792689,85.46291028964272,9.426928393749323,0.019664043183993382,11.0,20.76518992503452,15.0,0.666634
7,9.25,4.62393890792689,85.46291028964272,9.426928393749323,0.019664043183993382,11.0,20.76518992503452,15.0,0.651986
8,9.25,4.62393890792689,85.46291028964272,9.426928393749323,0.019664043183993382,11.0,20.76518992503452,15.0,0.65273
9,9.25,4.62393890792689,85.46291028964272,9.426928393749323,0.019664043183993382,11.0,20.76518992503452,16.0,0.664922
10,9.25,4.62393890792689,85.46291028964272,9.426928393749323,0.019664043183993382,11.0,20.76518992503452,15.0,0.662343
11,9.25,4.62393890792689,85.46291028964272,9.426928393749323,0.019664043183993382,11.0,20.76518992503452,15.0,0.659229
12,9.25,4.62393890792689,85.46291028964272,9.426928393749323,0.019664043183993382,11.0,20.76518992503452,22.0,0.664715
13,9.25,4.62393890792689,85.46291028964272,9.426928393749323,0.019664043183993382,11.0,20.76518992503452,21.0,0.661679
14,9.25,4.62393890792689,85.46291028964272,9.426928393749323,0.019664043183993382,11.0,20.76518992503452,21.0,0.657844
15,9.25,4.62393890792689,85.46291028964272,9.426928393749323,0.019664043183993382,11.0,20.76518992503452,17.0,0.66845
16,9.25,4.62393890792689,85.46291028964272,9.426928393749323,0.019664043183993382,11.0,20.76518992503452,18.0,0.656955
17,9.25,4.62393890792689,85.46291028964272,9.426928393749323,0.019664043183993382,11.0,20.76518992503452,16.0,0.670645
18,9.25,4.62393890792689,85.46291028964272,9.426928393749323,0.019664043183993382,11.0,20.76518992503452,21.0,0.701728
19,9.25,4.62393890792689,85.46291028964272,9.426928393749323,0.019664043183993382,11.0,20.76518992503452,19.0,0.683683
20,9.25,4.62393890792689,85.46291028964272,9.426928393749323,0.019664043183993382,11.0,20.76518992503452,15.0,0.693588
21,9.25,4.62393890792689,85.46291028964272,9.426928393749323,0.019664043183993382,11.0,20.76518992503452,15.0,0.698898
22,9.25,4.62393890792689,85.46291028964272,9.426928393749323,0.019664043183993382,11.0,20.76518992503452,17.0,0.694754
23,9.25,4.62393890792689,85.46291028964272,9.426928393749323,0.019664043183993382,11.0,20.76518992503452,15.0,0.699529
24,9.25,4.62393890792689,85.46291028964272,9.426928393749323,0.019664043183993382,11.0,20.76518992503452,16.0,0.708073
25,9.25,4.62393890792689,85.46291028964272,9.426928393749323,0.019664043183993382,11.0,20.76518992503452,15.0,0.699419
26,9.25,4.62393890792689,85.46291028964272,9.426928393749323,0.019664043183993382,11.0,20.76518992503452,15.0,0.697666
27,9.25,4.62393890792689,85.46291028964272,9.426928393749323,0.019664043183993382,11.0,20.76518992503452,16.0,0.686696
28,9.25,4.62393890792689,85.46291028964272,9.426928393749323,0.019664043183993382,11.0,20.76518992503452,20.0,0.706595
29,9.25,4.62393890792689,85.46291028964272,9.426928393749323,0.019664043183993382,11.0,20.76518992503452,17.0,0.694371
0,10.75,1.1593829738455954,48.41695236544964,2.7793141017538177,52.385501317416875,11.0,21.7095903628132,15.0,0.696432
1,10.75,1.1593829738455954,48.41695236544964,2.7793141017538177,52.385501317416875,11.0,21.7095903628132,17.0,0.710161
2,10.75,1.1593829738455954,48.41695236544964,2.7793141017538177,52.385501317416875,11.0,21.7095903628132,15.0,0.687993
3,10.75,1.1593829738455954,48.41695236544964,2.7793141017538177,52.385501317416875,11.0,21.7095903628132,18.0,0.698064
4,10.75,1.1593829738455954,48.41695236544964,2.7793141017538177,52.385501317416875,11.0,21.7095903628132,15.0,0.694011
5,10.75,1.1593829738455954,48.41695236544964,2.7793141017538177,52.385501317416875,11.0,21.7095903628132,18.0,0.702499
6,10.75,1.1593829738455954,48.41695236544964,2.7793141017538177,52.385501317416875,11.0,21.7095903628132,15.0,0.689911
7,10.75,1.1593829738455954,48.41695236544964,2.7793141017538177,52.385501317416875,11.0,21.7095903628132,17.0,0.696441
8,10.75,1.1593829738455954,48.41695236544964,2.7793141017538177,52.385501317416875,11.0,21.7095903628132,16.0,0.704934
9,10.75,1.1593829738455954,48.41695236544964,2.7793141017538177,52.385501317416875,11.0,21.7095903628132,18.0,0.698503
10,10.75,1.1593829738455954,48.41695236544964,2.7793141017538177,52.385501317416875,11.0,21.7095903628132,15.0,0.690831
11,10.75,1.1593829738455954,48.41695236544964,2.7793141017538177,52.385501317416875,11.0,21.7095903628132,17.0,0.698599
12,10.75,1.1593829738455954,48.41695236544964,2.7793141017538177,52.385501317416875,11.0,21.7095903628132,15.0,0.697846
13,10.75,1.1593829738455954,48.41695236544964,2.7793141017538177,52.385501317416875,11.0,21.7095903628132,15.0,0.695778
14,10.75,1.1593829738455954,48.41695236544964,2.7793141017538177,52.385501317416875,11.0,21.7095903628132,17.0,0.67978
15,10.75,1.1593829738455954,48.41695236544964,2.7793141017538177,52.385501317416875,11.0,21.7095903628132,17.0,0.656754
16,10.75,1.1593829738455954,48.41695236544964,2.7793141017538177,52.385501317416875,11.0,21.7095903628132,16.0,0.6655
17,10.75,1.1593829738455954,48.41695236544964,2.7793141017538177,52.385501317416875,11.0,21.7095903628132,16.0,0.64688
18,10.75,1.1593829738455954,48.41695236544964,2.7793141017538177,52.385501317416875,11.0,21.7095903628132,16.0,0.652491
19,10.75,1.1593829738455954,48.41695236544964,2.7793141017538177,52.385501317416875,11.0,21.7095903628132,15.0,0.70651
20,10.75,1.1593829738455954,48.41695236544964,2.7793141017538177,52.385501317416875,11.0,21.7095903628132,17.0,0.670867
21,10.75,1.1593829738455954,48.41695236544964,2.7793141017538177,52.385501317416875,11.0,21.7095903628132,15.0,0.687254
22,10.75,1.1593829738455954,48.41695236544964,2.7793141017538177,52.385501317416875,11.0,21.7095903628132,16.0,0.785151
23,10.75,1.1593829738455954,48.41695236544964,2.7793141017538177,52.385501317416875,11.0,21.7095903628132,18.0,0.739197
24,10.75,1.1593829738455954,48.41695236544964,2.7793141017538177,52.385501317416875,11.0,21.7095903628132,18.0,0.680059
25,10.75,1.1593829738455954,48.41695236544964,2.7793141017538177,52.385501317416875,11.0,21.7095903628132,19.0,0.666984
26,10.75,1.1593829738455954,48.41695236544964,2.7793141017538177,52.385501317416875,11.0,21.7095903628132,16.0,0.674585
27,10.75,1.1593829738455954,48.41695236544964,2.7793141017538177,52.385501317416875,11.0,21.7095903628132,15.0,0.663437
28,10.75,1.1593829738455954,48.41695236544964,2.7793141017538177,52.385501317416875,11.0,21.7095903628132,16.0,0.665763
29,10.75,1.1593829738455954,48.41695236544964,2.7793141017538177,52.385501317416875,11.0,21.7095903628132,19.0,0.650487
0,12.75,1.163988857626692,100.96938258146672,2.9579188047003213,0.5286851144781097,0.0,22.21852253759415,21.0,0.565519
1,12.75,1.163988857626692,100.96938258146672,2.9579188047003213,0.5286851144781097,0.0,22.21852253759415,15.0,0.562349
2,12.75,1.163988857626692,100.96938258146672,2.9579188047003213,0.5286851144781097,0.0,22.21852253759415,18.0,0.572544
3,12.75,1.163988857626692,100.96938258146672,2.9579188047003213,0.5286851144781097,0.0,22.21852253759415,15.0,0.5634
4,12.75,1.163988857626692,100.96938258146672,2.9579188047003213,0.5286851144781097,0.0,22.21852253759415,20.0,0.581083
5,12.75,1.163988857626692,100.96938258146672,2.9579188047003213,0.5286851144781097,0.0,22.21852253759415,19.0,0.576729
6,12.75,1.163988857626692,100.96938258146672,2.9579188047003213,0.5286851144781097,0.0,22.21852253759415,17.0,0.612514
7,12.75,1.163988857626692,100.96938258146672,2.9579188047003213,0.5286851144781097,0.0,22.21852253759415,15.0,0.591694
8,12.75,1.163988857626692,100.96938258146672,2.9579188047003213,0.5286851144781097,0.0,22.21852253759415,16.0,0.566794
9,12.75,1.163988857626692,100.96938258146672,2.9579188047003213,0.5286851144781097,0.0,22.21852253759415,17.0,0.696181
10,12.75,1.163988857626692,100.96938258146672,2.9579188047003213,0.5286851144781097,0.0,22.21852253759415,20.0,0.709801
11,12.75,1.163988857626692,100.96938258146672,2.9579188047003213,0.5286851144781097,0.0,22.21852253759415,15.0,0.600035
12,12.75,1.163988857626692,100.96938258146672,2.9579188047003213,0.5286851144781097,0.0,22.21852253759415,15.0,0.575819
13,12.75,1.163988857626692,100.96938258146672,2.9579188047003213,0.5286851144781097,0.0,22.21852253759415,15.0,0.892915
14,12.75,1.163988857626692,100.96938258146672,2.9579188047003213,0.5286851144781097,0.0,22.21852253759415,21.0,0.636598
15,12.75,1.163988857626692,100.96938258146672,2.9579188047003213,0.5286851144781097,0.0,22.21852253759415,15.0,0.723678
16,12.75,1.163988857626692,100.96938258146672,2.9579188047003213,0.5286851144781097,0.0,22.21852253759415,15.0,0.578889
17,12.75,1.163988857626692,100.96938258146672,2.9579188047003213,0.5286851144781097,0.0,22.21852253759415,22.0,0.574801
18,12.75,1.163988857626692,100.96938258146672,2.9579188047003213,0.5286851144781097,0.0,22.21852253759415,16.0,0.577771
19,12.75,1.163988857626692,100.96938258146672,2.9579188047003213,0.5286851144781097,0.0,22.21852253759415,15.0,0.561794
20,12.75,1.163988857626692,100.96938258146672,2.9579188047003213,0.5286851144781097,0.0,22.21852253759415,15.0,0.559479
21,12.75,1.163988857626692,100.96938258146672,2.9579188047003213,0.5286851144781097,0.0,22.21852253759415,15.0,0.573463
22,12.75,1.163988857626692,100.96938258146672,2.9579188047003213,0.5286851144781097,0.0,22.21852253759415,15.0,0.563137
23,12.75,1.163988857626692,100.96938258146672,2.9579188047003213,0.5286851144781097,0.0,22.21852253759415,19.0,0.568464
24,12.75,1.163988857626692,100.96938258146672,2.9579188047003213,0.5286851144781097,0.0,22.21852253759415,15.0,0.643012
25,12.75,1.163988857626692,100.96938258146672,2.9579188047003213,0.5286851144781097,0.0,22.21852253759415,19.0,0.616347
26,12.75,1.163988857626692,100.96938258146672,2.9579188047003213,0.5286851144781097,0.0,22.21852253759415,18.0,0.567326
27,12.75,1.163988857626692,100.96938258146672,2.9579188047003213,0.5286851144781097,0.0,22.21852253759415,20.0,0.559819
28,12.75,1.163988857626692,100.96938258146672,2.9579188047003213,0.5286851144781097,0.0,22.21852253759415,16.0,0.569678
29,12.75,1.163988857626692,100.96938258146672,2.9579188047003213,0.5286851144781097,0.0,22.21852253759415,17.0,0.580282
0,18.75,9.326494438815054,59.740925028867,4.043860490914027,0.0231205308748207,5.5,22.44290577007912,22.0,0.603082
1,18.75,9.326494438815054,59.740925028867,4.043860490914027,0.0231205308748207,5.5,22.44290577007912,21.0,0.652022
2,18.75,9.326494438815054,59.740925028867,4.043860490914027,0.0231205308748207,5.5,22.44290577007912,22.0,0.623965
3,18.75,9.326494438815054,59.740925028867,4.043860490914027,0.0231205308748207,5.5,22.44290577007912,22.0,0.616787
4,18.75,9.326494438815054,59.740925028867,4.043860490914027,0.0231205308748207,5.5,22.44290577007912,20.0,0.633337
5,18.75,9.326494438815054,59.740925028867,4.043860490914027,0.0231205308748207,5.5,22.44290577007912,19.0,0.645059
6,18.75,9.326494438815054,59.740925028867,4.043860490914027,0.0231205308748207,5.5,22.44290577007912,21.0,0.617871
7,18.75,9.326494438815054,59.740925028867,4.043860490914027,0.0231205308748207,5.5,22.44290577007912,22.0,0.637543
8,18.75,9.326494438815054,59.740925028867,4.043860490914027,0.0231205308748207,5.5,22.44290577007912,21.0,0.606953
9,18.75,9.326494438815054,59.740925028867,4.043860490914027,0.0231205308748207,5.5,22.44290577007912,21.0,0.633602
10,18.75,9.326494438815054,59.740925028867,4.043860490914027,0.0231205308748207,5.5,22.44290577007912,15.0,0.604205
11,18.75,9.326494438815054,59.740925028867,4.043860490914027,0.0231205308748207,5.5,22.44290577007912,19.0,0.606129
12,18.75,9.326494438815054,59.740925028867,4.043860490914027,0.0231205308748207,5.5,22.44290577007912,20.0,0.612383
13,18.75,9.326494438815054,59.740925028867,4.043860490914027,0.0231205308748207,5.5,22.44290577007912,20.0,0.617345
14,18.75,9.326494438815054,59.740925028867,4.043860490914027,0.0231205308748207,5.5,22.44290577007912,18.0,0.608383
15,18.75,9.326494438815054,59.740925028867,4.043860490914027,0.0231205308748207,5.5,22.44290577007912,18.0,0.607419
16,18.75,9.326494438815054,59.740925028867,4.043860490914027,0.0231205308748207,5.5,22.44290577007912,21.0,0.618725
17,18.75,9.326494438815054,59.740925028867,4.043860490914027,0.0231205308748207,5.5,22.44290577007912,20.0,0.616283
18,18.75,9.326494438815054,59.740925028867,4.043860490914027,0.0231205308748207,5.5,22.44290577007912,15.0,0.615008
